Date,AAPL,AMZN,KO,MSFT,NKE
"2019-08-16",51.625,1792.569946,54.41,136.130005,80.279999
"2019-08-19",52.587502,1816.119995,54.689999,138.410004,81.129997
"2019-08-20",52.59,1801.380005,53.880001,137.259995,80.529999
"2019-08-21",53.16,1823.540039,54.099998,138.789993,82.739998
"2019-08-22",53.115002,1804.660034,54.490002,137.779999,83.309998
"2019-08-23",50.66,1749.619995,53.740002,133.389999,80.440002
"2019-08-26",51.622501,1768.869995,54.540001,135.449997,82.25
"2019-08-27",51.040001,1761.829956,54.720001,135.740005,82.029999
"2019-08-28",51.3825,1764.25,55.110001,135.559998,83.480003
"2019-08-29",52.252499,1786.400024,55.049999,138.119995,85.379997
"2019-08-30",52.185001,1776.290039,55.040001,137.860001,84.5
"2019-09-03",51.424999,1789.839966,55.299999,136.039993,84.669998
"2019-09-04",52.297501,1800.619995,55.77,137.630005,86.349998
"2019-09-05",53.32,1840.719971,55.119999,140.050003,88.419998
"2019-09-06",53.314999,1833.51001,55.23,139.100006,88.690002
"2019-09-09",53.5425,1831.349976,54.52,137.520004,88.669998
"2019-09-10",54.174999,1820.550049,54.400002,136.080002,86.830002
"2019-09-11",55.897499,1822.98999,54.77,136.119995,86.75
"2019-09-12",55.772499,1843.550049,55.110001,137.520004,87.669998
"2019-09-13",54.6875,1839.339966,54.259998,137.320007,87.32
"2019-09-16",54.974998,1807.839966,53.959999,136.330002,87.269997
"2019-09-17",55.174999,1822.550049,54.240002,137.389999,87.589996
"2019-09-18",55.692501,1817.459961,54.23,138.520004,88.080002
"2019-09-19",55.240002,1821.5,54.52,141.070007,87.699997
"2019-09-20",54.432499,1794.160034,53.91,139.440002,86.68
"2019-09-23",54.68,1785.300049,54.139999,139.139999,87.690002
"2019-09-24",54.419998,1741.609985,54.299999,137.380005,87.18
"2019-09-25",55.2575,1768.329956,54.169998,139.360001,90.809998
"2019-09-26",54.9725,1739.839966,54.389999,139.539993,92.169998
"2019-09-27",54.705002,1725.449951,54.310001,137.729996,92.309998
"2019-09-30",55.9925,1735.910034,54.439999,139.029999,93.919998
"2019-10-01",56.147499,1735.650024,54.650002,137.070007,92.279999
"2019-10-02",54.740002,1713.22998,53.080002,134.649994,91.489998
"2019-10-03",55.205002,1724.420044,53.84,136.279999,92.220001
"2019-10-04",56.752499,1739.650024,54.540001,138.119995,93.07
"2019-10-07",56.764999,1732.660034,53.869999,137.119995,93.169998
"2019-10-08",56.099998,1705.51001,53.580002,135.669998,91.75
"2019-10-09",56.7575,1721.98999,53.830002,138.240005,92.519997
"2019-10-10",57.522499,1720.26001,53.66,139.100006,93
"2019-10-11",59.052502,1731.920044,53.299999,139.679993,93.879997
"2019-10-14",58.967499,1736.430054,53.299999,139.550003,94.879997
"2019-10-15",58.830002,1767.380005,53.509998,141.570007,94.790001
"2019-10-16",58.592499,1777.430054,53.490002,140.410004,94.879997
"2019-10-17",58.82,1787.47998,53.790001,139.690002,95.559998
"2019-10-18",59.102501,1757.51001,54.779999,137.410004,96.099998
"2019-10-21",60.127499,1785.660034,54.23,138.429993,96.220001
"2019-10-22",59.990002,1765.72998,53.849998,136.369995,95.599998
"2019-10-23",60.794998,1762.170044,54.639999,137.240005,92.32
"2019-10-24",60.895,1780.780029,54.610001,139.940002,91.5
"2019-10-25",61.645,1761.329956,53.75,140.729996,90.919998
"2019-10-28",62.262501,1777.079956,53.57,144.190002,90.849998
"2019-10-29",60.822498,1762.709961,53.41,142.830002,89.279999
"2019-10-30",60.814999,1779.98999,53.939999,144.610001,90.190002
"2019-10-31",62.189999,1776.660034,54.43,143.369995,89.550003
"2019-11-01",63.955002,1791.439941,53.900002,143.720001,89.18
"2019-11-04",64.375,1804.660034,53.139999,144.550003,89.860001
"2019-11-05",64.282501,1801.709961,52.419998,144.460007,89.879997
"2019-11-06",64.309998,1795.77002,52.799999,144.059998,89.480003
"2019-11-07",64.857498,1788.199951,52.290001,144.259995,90.400002
"2019-11-08",65.035004,1785.880005,52.209999,145.960007,89.809998
"2019-11-11",65.550003,1771.650024,51.84,146.110001,90.050003
"2019-11-12",65.489998,1778,51.709999,147.070007,89.5
"2019-11-13",66.1175,1753.109985,52.41,147.309998,91.290001
"2019-11-14",65.660004,1754.599976,52.630001,148.059998,91.269997
"2019-11-15",66.440002,1739.48999,52.669998,149.970001,93.040001
"2019-11-18",66.775002,1752.530029,53.029999,150.339996,94.18
"2019-11-19",66.572502,1752.790039,53.080002,150.389999,93.610001
"2019-11-20",65.797501,1745.530029,53.220001,149.619995,93.050003
"2019-11-21",65.502502,1734.709961,52.959999,149.479996,92.160004
"2019-11-22",65.445,1745.719971,53.029999,149.589996,93.339996
"2019-11-25",66.592499,1773.839966,53.220001,151.229996,92.900002
"2019-11-26",66.072502,1796.939941,53.900002,152.029999,93.330002
"2019-11-27",66.959999,1818.51001,53.950001,152.320007,94.139999
"2019-11-29",66.8125,1800.800049,53.400002,151.380005,93.489998
"2019-12-02",66.040001,1781.599976,53.75,149.550003,93.559998
"2019-12-03",64.862503,1769.959961,53.799999,149.309998,92.459999
"2019-12-04",65.434998,1760.689941,54.290001,149.850006,93.720001
"2019-12-05",66.394997,1740.47998,54.189999,149.929993,95.790001
"2019-12-06",67.677498,1751.599976,54.419998,151.75,97
"2019-12-09",66.730003,1749.51001,54.07,151.360001,96.629997
"2019-12-10",67.120003,1739.209961,53.77,151.130005,97.010002
"2019-12-11",67.692497,1748.719971,53.950001,151.699997,97.18
"2019-12-12",67.864998,1760.329956,54.139999,153.240005,97.720001
"2019-12-13",68.787498,1760.939941,54.419998,154.529999,97.769997
"2019-12-16",69.964996,1769.209961,54.419998,155.529999,98.809998
"2019-12-17",70.102501,1790.660034,54.419998,154.690002,99.650002
"2019-12-18",69.934998,1784.030029,53.91,154.369995,100.57
"2019-12-19",70.004997,1792.280029,54.32,155.710007,101.150002
"2019-12-20",69.860001,1786.5,54.970001,157.410004,99.959999
"2019-12-23",71,1793,54.91,157.410004,100.040001
"2019-12-24",71.067497,1789.209961,54.709999,157.380005,100.139999
"2019-12-26",72.477501,1868.77002,55.02,158.669998,100.709999
"2019-12-27",72.449997,1869.800049,55.349998,158.960007,101.57
"2019-12-30",72.879997,1846.890015,55.27,157.589996,100.800003
"2019-12-31",73.412498,1847.839966,55.349998,157.699997,101.309998
"2020-01-02",75.087502,1898.01001,54.990002,160.619995,102.199997
"2020-01-03",74.357498,1874.969971,54.689999,158.619995,101.919998
"2020-01-06",74.949997,1902.880005,54.669998,159.029999,101.830002
"2020-01-07",74.597504,1906.859985,54.25,157.580002,101.779999
"2020-01-08",75.797501,1891.969971,54.349998,160.089996,101.550003
"2020-01-09",77.407501,1901.050049,55.34,162.089996,101.480003
"2020-01-10",77.582497,1883.160034,55.529999,161.339996,100.900002
"2020-01-13",79.239998,1891.300049,56.130001,163.279999,102.160004
"2020-01-14",78.169998,1869.439941,56,162.130005,102.919998
"2020-01-15",77.834999,1862.02002,56.700001,163.179993,102.790001
"2020-01-16",78.809998,1877.939941,56.82,166.169998,103.370003
"2020-01-17",79.682503,1864.719971,56.939999,167.100006,104.529999
"2020-01-21",79.142502,1892,57.169998,166.5,104.580002
"2020-01-22",79.425003,1887.459961,57.610001,165.699997,104.489998
"2020-01-23",79.807503,1884.579956,57.830002,166.720001,103.019997
"2020-01-24",79.577499,1861.640015,57.68,165.039993,102.029999
"2020-01-27",77.237503,1828.339966,57.48,162.279999,100.239998
"2020-01-28",79.422501,1853.25,57.009998,165.460007,100.410004
"2020-01-29",81.084999,1858,57.009998,168.039993,99.839996
"2020-01-30",80.967499,1870.680054,58.860001,172.779999,98.190002
"2020-01-31",77.377502,2008.719971,58.400002,170.229996,96.300003
"2020-02-03",77.165001,2004.199951,58.580002,174.380005,99.269997
"2020-02-04",79.712502,2049.669922,58.84,180.119995,101.379997
"2020-02-05",80.362503,2039.869995,58.849998,179.899994,100.540001
"2020-02-06",81.302498,2050.22998,58.990002,183.630005,100.269997
"2020-02-07",80.0075,2079.280029,59.189999,183.889999,99.440002
"2020-02-10",80.387497,2133.909912,59.75,188.699997,100.019997
"2020-02-11",79.902496,2150.800049,59.59,184.440002,100.019997
"2020-02-12",81.800003,2160,59.41,184.710007,103
"2020-02-13",81.217499,2149.870117,59.610001,183.710007,103.370003
"2020-02-14",81.237503,2134.870117,59.950001,185.350006,103.540001
"2020-02-18",79.75,2155.669922,59.529999,187.229996,102
"2020-02-19",80.904999,2170.219971,59.77,187.279999,102.459999
"2020-02-20",80.074997,2153.100098,59.720001,184.419998,102.529999
"2020-02-21",78.262497,2095.969971,60.130001,178.589996,100.25
"2020-02-24",74.544998,2009.290039,58.650002,170.889999,95.910004
"2020-02-25",72.019997,1972.73999,57.82,168.070007,92.900002
"2020-02-26",73.162498,1979.589966,57.599998,170.169998,92
"2020-02-27",68.379997,1884.300049,54.93,158.179993,88.550003
"2020-02-28",68.339996,1883.75,53.490002,162.009995,89.379997
"2020-03-02",74.702499,1953.949951,55.919998,172.789993,92.68
"2020-03-03",72.330002,1908.98999,56.060001,164.509995,90.93
"2020-03-04",75.684998,1975.829956,58.919998,170.550003,93.790001
"2020-03-05",73.230003,1924.030029,56.740002,166.270004,90.580002
"2020-03-06",72.2575,1901.089966,55.259998,161.570007,88.360001
"2020-03-09",66.542503,1800.609985,51.860001,150.619995,84.110001
"2020-03-10",71.334999,1891.819946,53.66,160.919998,88.300003
"2020-03-11",68.857498,1820.859985,52.209999,153.630005,84
"2020-03-12",62.057499,1676.609985,47.16,139.059998,74.199997
"2020-03-13",69.4925,1785,48.470001,158.830002,75.580002
"2020-03-16",60.552502,1689.150024,45.259998,135.419998,66.790001
"2020-03-17",63.215,1807.839966,47.18,146.570007,69.839996
"2020-03-18",61.6675,1830,44.849998,140.399994,68.040001
"2020-03-19",61.195,1880.930054,41.830002,142.710007,70.339996
"2020-03-20",57.310001,1846.089966,38.299999,137.350006,67.449997
"2020-03-23",56.092499,1902.829956,37.560001,135.979996,62.799999
"2020-03-24",61.720001,1940.099976,39.450001,148.339996,72.330002
"2020-03-25",61.380001,1885.839966,41.610001,146.919998,79.010002
"2020-03-26",64.610001,1955.48999,44.290001,156.110001,84.300003
"2020-03-27",61.935001,1900.099976,42.810001,149.699997,83.230003
"2020-03-30",63.702499,1963.949951,45,160.229996,85.379997
"2020-03-31",63.572498,1949.719971,44.25,157.710007,82.739998
"2020-04-01",60.227501,1907.699951,42.119999,152.110001,79.230003
"2020-04-02",61.232498,1918.829956,43.950001,155.259995,80.139999
"2020-04-03",60.352501,1906.589966,43.830002,153.830002,78.860001
"2020-04-06",65.6175,1997.589966,46.669998,165.270004,84.629997
"2020-04-07",64.857498,2011.599976,46.509998,163.490005,84.160004
"2020-04-08",66.517502,2043,47.82,165.130005,85.300003
"2020-04-09",66.997498,2042.76001,49,165.139999,86.790001
"2020-04-13",68.3125,2168.870117,46.93,165.509995,84.459999
"2020-04-14",71.762497,2283.320068,48.919998,173.699997,87.470001
"2020-04-15",71.107498,2307.679932,47.610001,171.880005,85.040001
"2020-04-16",71.672501,2408.189941,47.099998,177.039993,86.300003
"2020-04-17",70.699997,2375,48.060001,178.600006,89.910004
"2020-04-20",69.232498,2393.610107,46.529999,175.059998,87.900002
"2020-04-21",67.092499,2328.120117,45.380001,167.820007,85.199997
"2020-04-22",69.025002,2363.48999,45.68,173.520004,88.769997
"2020-04-23",68.7575,2399.449951,45.07,171.419998,87.349998
"2020-04-24",70.7425,2410.219971,45.43,174.550003,88.370003
"2020-04-27",70.792503,2376,46.779999,174.050003,89.370003
"2020-04-28",69.644997,2314.080078,46.740002,169.809998,88.800003
"2020-04-29",71.932503,2372.709961,47.119999,177.429993,88.07
"2020-04-30",73.449997,2474,45.889999,179.210007,87.18
"2020-05-01",72.267502,2286.040039,45.599998,174.570007,85.540001
"2020-05-04",73.290001,2315.98999,45.139999,178.839996,85.75
"2020-05-05",74.389999,2317.800049,45.400002,180.759995,87.199997
"2020-05-06",75.157501,2351.26001,44.75,182.539993,88.440002
"2020-05-07",75.934998,2367.610107,44.599998,183.600006,88.559998
"2020-05-08",77.532501,2379.610107,46.110001,184.679993,90.459999
"2020-05-11",78.752502,2409,45.540001,186.740005,90.93
"2020-05-12",77.852501,2356.949951,44.82,182.509995,88.260002
"2020-05-13",76.912498,2367.919922,43.939999,179.75,86.019997
"2020-05-14",77.385002,2388.850098,43.700001,180.529999,86.550003
"2020-05-15",76.927498,2409.780029,43.259998,183.160004,86.989998
"2020-05-18",78.739998,2426.26001,44.970001,184.910004,91.040001
"2020-05-19",78.285004,2449.330078,44.540001,183.630005,91.510002
"2020-05-20",79.807503,2497.939941,45.889999,185.660004,92.949997
"2020-05-21",79.212502,2446.73999,45.169998,183.429993,94.260002
"2020-05-22",79.722504,2436.879883,45.029999,183.509995,93.75
"2020-05-26",79.182503,2421.860107,46.09,181.570007,96.620003
"2020-05-27",79.527496,2410.389893,46.73,181.809998,99.870003
"2020-05-28",79.5625,2401.100098,47.09,181.399994,98.459999
"2020-05-29",79.485001,2442.370117,46.68,183.25,98.580002
"2020-06-01",80.462502,2471.040039,46.990002,182.830002,99.540001
"2020-06-02",80.834999,2472.409912,46.900002,184.910004,100.739998
"2020-06-03",81.279999,2478.399902,47.900002,185.360001,104.110001
"2020-06-04",80.580002,2460.600098,47.919998,182.919998,101.279999
"2020-06-05",82.875,2483,49.09,187.199997,102.709999
"2020-06-08",83.364998,2524.060059,49.849998,188.360001,104.290001
"2020-06-09",85.997498,2600.860107,49,189.800003,102.629997
"2020-06-10",88.209999,2647.449951,48.619999,196.839996,102.120003
"2020-06-11",83.974998,2557.959961,45.540001,186.270004,95.169998
"2020-06-12",84.699997,2545.02002,45.599998,187.740005,96.43
"2020-06-15",85.747498,2572.679932,46.299999,188.940002,97.839996
"2020-06-16",88.019997,2615.27002,46.77,193.570007,99.040001
"2020-06-17",87.897499,2640.97998,46.580002,194.240005,99.209999
"2020-06-18",87.932503,2653.97998,46.990002,196.320007,98.449997
"2020-06-19",87.43,2675.01001,46.02,195.149994,95.779999
"2020-06-22",89.717499,2713.820068,45.740002,200.570007,99.510002
"2020-06-23",91.6325,2764.409912,45.639999,201.910004,101.919998
"2020-06-24",90.014999,2734.399902,44.650002,197.839996,100.080002
"2020-06-25",91.209999,2754.580078,44.93,200.339996,101.400002
"2020-06-26",88.407501,2692.870117,43.57,196.330002,93.669998
"2020-06-29",90.445,2680.379883,44.360001,198.440002,95.870003
"2020-06-30",91.199997,2758.820068,44.68,203.509995,98.050003
"2020-07-01",91.027496,2878.699951,44.82,204.699997,97.400002
"2020-07-02",91.027496,2890.300049,44.880001,206.259995,98.43
"2020-07-06",93.462502,3057.040039,45.23,210.699997,99.949997
"2020-07-07",93.172501,3000.120117,45.209999,208.25,97.07
"2020-07-08",95.342499,3081.110107,45.07,212.830002,98.839996
"2020-07-09",95.752502,3182.629883,43.91,214.320007,96.989998
"2020-07-10",95.919998,3200,45.150002,213.669998,97.989998
"2020-07-13",95.477501,3104,45.25,207.070007,96.459999
"2020-07-14",97.057503,3084,45.869999,208.350006,96.760002
"2020-07-15",97.724998,3008.870117,46.400002,208.039993,98.540001
"2020-07-16",96.522499,2999.899902,46.150002,203.919998,97.260002
"2020-07-17",96.327499,2961.969971,46.82,202.880005,96.279999
"2020-07-20",98.357498,3196.840088,46.119999,211.600006,95.650002
"2020-07-21",97,3138.290039,47.200001,208.75,98.360001
"2020-07-22",97.272499,3099.909912,48.48,211.75,98.910004
"2020-07-23",92.845001,2986.550049,48.279999,202.539993,98.300003
"2020-07-24",92.614998,3008.909912,48.490002,201.300003,98.43
"2020-07-27",94.809998,3055.209961,48.48,203.850006,97.209999
"2020-07-28",93.252502,3000.330078,48.18,202.020004,96.269997
"2020-07-29",95.040001,3033.530029,48.02,204.059998,96.970001
"2020-07-30",96.190002,3051.879883,47.689999,203.899994,96.82
"2020-07-31",106.260002,3164.679932,47.240002,205.009995,97.610001
"2020-08-03",108.9375,3111.889893,46.299999,216.539993,98.330002
"2020-08-04",109.665001,3138.830078,46.689999,213.289993,97.330002
"2020-08-05",110.0625,3205.030029,47.220001,212.940002,100.940002
"2020-08-06",113.902496,3225,47.48,216.350006,100.449997
"2020-08-07",111.112503,3167.459961,47.799999,212.479996,101.860001
"2020-08-10",112.727501,3148.159912,47.720001,208.25,105.410004
"2020-08-11",109.375,3080.669922,47.93,203.380005,105.120003
"2020-08-12",113.010002,3162.23999,48.43,209.190002,105.220001
"2020-08-13",115.010002,3161.02002,48.380001,208.699997,106.519997
"2020-08-14",114.907501,3148.02002,48.450001,208.899994,106.43
"2020-08-17",114.607498,3182.409912,48.209999,210.279999,105.660004
"2020-08-18",115.5625,3312.48999,48.419998,211.490005,106.970001
"2020-08-19",115.707497,3260.47998,47.369999,209.699997,108.389999
"2020-08-20",118.275002,3297.370117,47.349998,214.580002,108.010002
"2020-08-21",124.370003,3284.719971,47.279999,213.020004,109.75
"2020-08-24",125.857498,3307.459961,47.970001,213.690002,111.830002
"2020-08-25",124.824997,3346.48999,47.91,216.470001,111.510002
"2020-08-26",126.522499,3441.850098,48.16,221.149994,111.529999
"2020-08-27",125.010002,3400,48.23,226.580002,110.839996
"2020-08-28",124.807503,3401.800049,49.830002,228.910004,112.290001
"2020-08-31",129.039993,3450.959961,49.529999,225.529999,111.889999
"2020-09-01",134.179993,3499.120117,49.119999,227.270004,114.839996
"2020-09-02",131.399994,3531.449951,51.189999,231.649994,116.800003
"2020-09-03",120.879997,3368,50.48,217.300003,112.849998
"2020-09-04",120.959999,3294.620117,51.040001,214.25,112.400002
"2020-09-08",112.82,3149.840088,49.810001,202.660004,112.720001
"2020-09-09",117.32,3268.610107,50.189999,211.289993,114.900002
"2020-09-10",113.489998,3175.110107,50,205.369995,114.790001
"2020-09-11",112,3116.219971,51.060001,204.029999,118
"2020-09-14",115.360001,3102.969971,50.709999,205.410004,119.279999
"2020-09-15",115.540001,3156.129883,51.049999,208.779999,119.269997
"2020-09-16",112.129997,3078.100098,50.790001,205.050003,118.589996
"2020-09-17",110.339996,3008.72998,50.549999,202.910004,116.360001
"2020-09-18",106.839996,2954.909912,50.450001,200.389999,114.660004
"2020-09-21",110.080002,2960.469971,49.09,202.539993,113.370003
"2020-09-22",111.809998,3128.98999,49.66,207.419998,116.870003
"2020-09-23",107.120003,2999.860107,48.209999,200.589996,127.110001
"2020-09-24",108.220001,3019.790039,48.700001,203.190002,124.75
"2020-09-25",112.279999,3095.129883,48.720001,207.820007,124.230003
"2020-09-28",114.959999,3174.050049,49.279999,209.440002,124.32
"2020-09-29",114.089996,3144.879883,48.919998,207.259995,126.349998
"2020-09-30",115.809998,3148.72998,49.369999,210.330002,125.540001
"2020-10-01",116.790001,3221.26001,49.18,212.460007,126.639999
"2020-10-02",113.019997,3125,49.360001,206.190002,126.639999
"2020-10-05",116.5,3199.199951,49.380001,210.380005,127.910004
"2020-10-06",113.160004,3099.959961,48.939999,205.910004,127.650002
"2020-10-07",115.080002,3195.689941,49.560001,209.830002,130.059998
"2020-10-08",114.970001,3190.550049,50.459999,210.580002,129.710007
"2020-10-09",116.970001,3286.649902,50.810001,215.809998,130.979996
"2020-10-12",124.400002,3442.929932,51.09,221.399994,129.460007
"2020-10-13",121.099998,3443.629883,50.220001,222.860001,129.199997
"2020-10-14",121.190002,3363.709961,50.119999,220.860001,127.660004
"2020-10-15",120.709999,3338.649902,49.990002,219.660004,129
"2020-10-16",119.019997,3272.709961,50.029999,219.660004,128
"2020-10-19",115.980003,3207.209961,49.619999,214.220001,127.43
